#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
     37.28 -4.35720642617397e-09 -5.02789864755883e-10 -2.57426151646135e-10 -1.90428405350955e-13 -9.16869312162593e-10 -7.61132361756186e-11 -1.713069211064e-13
      37.6 -1.51360008163621e-08 -5.846590147287e-10 5.57736070537642e-12 -7.7150407715966e-13 -1.0761130922558e-09 -6.13939577984614e-11 -1.2020171094088e-12
     37.92 -2.53665491955197e-08 -6.85468725796976e-10 3.03771972576391e-10 -1.36907180586604e-12 -1.27141671732967e-09 -5.18478088843651e-11 -2.26819731587514e-12
     38.24 -5.50534123264721e-08 -8.11333338714829e-10 6.6601091497148e-10 -2.51777298769788e-12 -1.51807233936952e-09 -1.24336490347897e-11 -4.27150438788859e-12
     38.56 -5.33196407476015e-08 -9.21673383054024e-10 9.68818628991007e-10 -2.77122272977549e-12 -1.72996671113755e-09 -3.26329912145737e-11 -4.76433821330592e-12
     38.88 -4.4885267770334e-08 -1.02473209722506e-09 1.24875591133041e-09 -2.79382762576515e-12 -1.92724641074818e-09 -6.89354407158787e-11 -4.86726494096869e-12
      39.2 -3.09645470408234e-08 -1.11346800276298e-09 1.49213310467398e-09 -2.59426354553901e-12 -2.09679467103883e-09 -1.19051977187475e-10 -4.59224332920417e-12
     39.52 -1.31770463410325e-08 -1.18140454650182e-09 1.68652434596865e-09 -2.19435751372113e-12 -2.22661799395223e-09 -1.79871883030115e-10 -3.97348842680003e-12
     39.84 6.58297652522062e-09 -1.22285300499557e-09 1.82111565036616e-09 -1.62655728921214e-12 -2.30624399225726e-09 -2.47684619907043e-10 -3.06329581396316e-12
     40.16 2.06484003661096e-08 -5.00928649873648e-09 6.27534991713492e-10 -2.79492917448106e-12 -9.27168047893671e-09 -5.2557122779689e-10 -2.46844951965305e-12
     40.48 2.03439091628068e-08 -4.65000502845523e-09 5.96675414963603e-10 -2.75820378259738e-12 -8.64045265301748e-09 -6.27659612195539e-10 -1.88171349830748e-12
      40.8 1.95017779972996e-08 -4.37098855776616e-09 5.27156440976379e-10 -2.77588262325828e-12 -8.13415999443006e-09 -6.45048471866127e-10 -1.78484241510869e-12
     41.12 1.86750490681482e-08 -4.11116154085607e-09 4.46336220215784e-10 -2.77311824601576e-12 -7.66114684687967e-09 -6.56825501118994e-10 -1.69431830780428e-12
     41.44 1.78582710993981e-08 -3.86885314975656e-09 3.55791815314014e-10 -2.74771295180708e-12 -7.21849668370095e-09 -6.62824305339388e-10 -1.60694830648173e-12
     41.76 1.70475113313116e-08 -3.64254245066427e-09 2.57184445941733e-10 -2.69840574228132e-12 -6.80357473640592e-09 -6.63016598085967e-10 -1.52019967452741e-12
     42.08 1.62402343032625e-08 -3.43085067932938e-09 1.5224116672729e-10 -2.6247955176795e-12 -6.41401250501364e-09 -6.5750046677771e-10 -1.43215229425671e-12
      42.4 1.54351806366299e-08 -3.23253351644413e-09 4.27365451759455e-11 -2.52726427471473e-12 -6.04769226837993e-09 -6.46488638380819e-10 -1.34145115254426e-12
     42.72 1.46322458176926e-08 -3.04647336303129e-09 -6.95256604109086e-11 -2.40690030445231e-12 -5.70273159452703e-09 -6.3029674509563e-10 -1.24725882645403e-12
     43.04 1.38323589805225e-08 -2.87167161583272e-09 -1.82730823016523e-10 -2.26542139018991e-12 -5.3774678509733e-09 -6.09331590043516e-10 -1.14920796886955e-12
     43.36 1.30373616898793e-08 -2.70724094269785e-09 -2.9507176898957e-10 -2.10509800533764e-12 -5.07044271506292e-09 -5.84079412953793e-10 -1.04735379412403e-12
     43.68 1.22498867241044e-08 -2.55239755797219e-09 -4.04767100124919e-10 -1.92867651129821e-12 -4.78038668429558e-09 -5.55094155850629e-10 -9.42126563630517e-13
        44 1.14732368580146e-08 -2.40645349788586e-09 -5.10079515744414e-10 -1.73930235534708e-12 -4.50620358665617e-09 -5.22985728739949e-10 -8.34284071512095e-13
